step,dfa_loss,bp_loss,grad_alignment,val_loss,gate_participation_l1,gate_participation_unit_l1,gate_strength_sq_l1,saturation_frac_l1,gate_saturation_frac_low_g_l1,teacher_reff_l1,gate_cv_l1,feedback_signal_norm_l1,angular_update_l1,weight_alignment_l1,param_grad_alignment_l1,feature_movement_l1,feature_path_l1,selected_loss_response_l1,residual_loss_response_l1,gate_participation_l2,gate_participation_unit_l2,gate_strength_sq_l2,saturation_frac_l2,gate_saturation_frac_low_g_l2,teacher_reff_l2,gate_cv_l2,feedback_signal_norm_l2,angular_update_l2,weight_alignment_l2,param_grad_alignment_l2,feature_movement_l2,feature_path_l2,selected_loss_response_l2,residual_loss_response_l2,gate_participation_l3,gate_participation_unit_l3,gate_strength_sq_l3,saturation_frac_l3,gate_saturation_frac_low_g_l3,teacher_reff_l3,gate_cv_l3,feedback_signal_norm_l3,angular_update_l3,weight_alignment_l3,param_grad_alignment_l3,feature_movement_l3,feature_path_l3,selected_loss_response_l3,residual_loss_response_l3
2024,0.9394183158874512,0.9394183158874512,0.44943795236453254,,0.8379113674163818,0.8379113674163818,0.38132035732269287,0.015286458656191826,0.015286458656191826,264.059326171875,0.34761741757392883,0.29322024192659074,13.966205596923828,1.0131049066330888e-06,0.6175821440424826,0.14395705665485864,0.14395705665485864,,,0.7887736558914185,0.7887736558914185,0.22036489844322205,0.0630468800663948,0.0630468800663948,252.745361328125,0.4244765639305115,0.24433140965893516,27.361167907714844,7.79070830958517e-07,0.5443575124205836,0.4548532784519843,0.4548532784519843,,,0.7874794006347656,0.7874794006347656,0.17715194821357727,0.0898958370089531,0.0898958370089531,252.15347290039062,0.4226621687412262,0.22358293984560199,30.043914794921875,4.814619956050592e-07,0.3060031101935409,0.8760094650936063,0.8760094650936063,,
2025,1.0453441143035889,1.0453441143035889,0.4361081388200948,,0.8405311703681946,0.8405311703681946,0.39756011962890625,0.013593750074505806,0.013593750074505806,264.0260925292969,0.34668371081352234,0.3390184089451949,14.249753952026367,1.0132264378626132e-06,0.6686654264932056,0.1439631477325757,0.1439631477325757,,,0.7836170196533203,0.7836170196533203,0.23286029696464539,0.05768229439854622,0.05768229439854622,250.681640625,0.43161794543266296,0.28280893250795797,25.29491424560547,7.792132237227634e-07,0.546628792726543,0.4549019416379324,0.4549019416379324,,,0.7829908132553101,0.7829908132553101,0.18746761977672577,0.08596354722976685,0.08596354722976685,250.66287231445312,0.42998653650283813,0.2614180973778177,34.25032043457031,4.815788088308182e-07,0.2659523590984513,0.8761405040297231,0.8761405040297231,,
2026,1.1226038932800293,1.1226038932800293,0.4289095009793781,,0.8407374024391174,0.8407374024391174,0.3938130736351013,0.013776041567325592,0.013776041567325592,264.158203125,0.3444586992263794,0.35175779136727015,17.541187286376953,1.0133744581253268e-06,0.650682826654674,0.143967804993012,0.143967804993012,,,0.7897658348083496,0.7897658348083496,0.2388930320739746,0.06281249970197678,0.06281249970197678,252.16043090820312,0.4263777732849121,0.2997560238365494,25.39824676513672,7.793553891133342e-07,0.4847118066387883,0.45493983520517106,0.45493983520517106,,,0.7940627336502075,0.7940627336502075,0.1960938274860382,0.08906250447034836,0.08906250447034836,252.40199279785156,0.42566001415252686,0.279334751921419,30.179035186767578,4.817031253878667e-07,0.2626077661017008,0.8762539544370997,0.8762539544370997,,
2027,1.0106505155563354,1.0106505155563354,0.3707899734081066,,0.8415859937667847,0.8415859937667847,0.38894110918045044,0.014531250111758709,0.014531250111758709,264.034912109375,0.3428269922733307,0.32377088566161105,10.403940200805664,1.0135386219189968e-06,0.5776171286889012,0.14397295380517158,0.14397295380517158,,,0.7853916883468628,0.7853916883468628,0.22895988821983337,0.05627604201436043,0.05627604201436043,251.5126953125,0.426822692155838,0.2656901051097601,13.111005783081055,7.794981229380937e-07,0.4043508895945091,0.45497451068757977,0.45497451068757977,,,0.7931784987449646,0.7931784987449646,0.1836584210395813,0.08440104126930237,0.08440104126930237,252.83999633789062,0.4177513122558594,0.2372610890122589,15.526323318481445,4.818176080334524e-07,0.26569441833487156,0.8763392114559911,0.8763392114559911,,
2028,0.9983184337615967,0.9983184337615967,0.39119568263167015,,0.8425996899604797,0.8425996899604797,0.39362236857414246,0.014010417275130749,0.014010417275130749,264.94140625,0.34019628167152405,0.32925487661250896,14.858181953430176,1.013710857478145e-06,0.6152499199769172,0.14397539747375787,0.14397539747375787,,,0.7922743558883667,0.7922743558883667,0.23078568279743195,0.05703125149011612,0.05703125149011612,252.8809814453125,0.4207390546798706,0.2817719168466563,23.132038116455078,7.796479621902108e-07,0.4694551173618987,0.45498626149408805,0.45498626149408805,,,0.7925474643707275,0.7925474643707275,0.18654628098011017,0.08497396111488342,0.08497396111488342,252.99868774414062,0.4175807237625122,0.2550974624913559,26.446739196777344,4.819428340852028e-07,0.24656648339323978,0.8763626987981967,0.8763626987981967,,
2029,0.9811285734176636,0.9811285734176636,0.39947571739694304,,0.8347898125648499,0.8347898125648499,0.3840232491493225,0.017291666939854622,0.017291666939854622,262.23175048828125,0.3560323417186737,0.3159042368127823,14.855395317077637,1.0138522839042707e-06,0.6199128280462549,0.1439801420772473,0.1439801420772473,,,0.778264045715332,0.778264045715332,0.22611577808856964,0.061770834028720856,0.061770834028720856,249.90872192382812,0.4383396506309509,0.2639931066817541,23.867050170898438,7.798319074936444e-07,0.4524252413931395,0.45501839817599105,0.45501839817599105,,,0.7858330607414246,0.7858330607414246,0.18163953721523285,0.08856771141290665,0.08856771141290665,251.20993041992188,0.4299252927303314,0.23595615184495033,27.237852096557617,4.820700496566133e-07,0.2678878276804623,0.8764402790820836,0.8764402790820836,,
2030,0.9884070158004761,0.9884070158004761,0.400887509257571,1.0445959568023682,0.8291894793510437,0.8291894793510437,0.3797855079174042,0.01875000074505806,0.01875000074505806,261.5027770996094,0.3622356355190277,0.3159883723027889,14.681119918823242,1.0139477808479569e-06,0.5881973555715326,0.14398538056846488,0.14398538056846488,,,0.7744005918502808,0.7744005918502808,0.22139392793178558,0.06617187708616257,0.06617187708616257,249.554931640625,0.4429832994937897,0.27305443276836855,22.193408966064453,7.799847594469611e-07,0.4572052185955184,0.45504931431827433,0.45504931431827433,,,0.7778648138046265,0.7778648138046265,0.1807471066713333,0.0904947966337204,0.0904947966337204,249.94161987304688,0.4408176839351654,0.246565711108615,27.761764526367188,4.821886250283569e-07,0.2888897875542012,0.8765230553763171,0.8765230553763171,,
2031,0.9816204905509949,0.9816204905509949,0.3956736319190833,,0.8454549312591553,0.8454549312591553,0.3883848190307617,0.014869792386889458,0.014869792386889458,265.4726867675781,0.3404626250267029,0.3228639860612082,11.133401870727539,1.0141105803995742e-06,0.6268613088604582,0.14399186327102353,0.14399186327102353,,,0.7903990149497986,0.7903990149497986,0.2254086285829544,0.059296876192092896,0.059296876192092896,252.9984588623047,0.42064759135246277,0.2730504420752979,16.356307983398438,7.801162382747862e-07,0.4933561563054836,0.45508853333538996,0.45508853333538996,,,0.7904558777809143,0.7904558777809143,0.17934225499629974,0.08437500149011612,0.08437500149011612,252.52719116210938,0.42049968242645264,0.24481360218264303,24.476669311523438,4.823073140869383e-07,0.2167184186522852,0.8766175604777363,0.8766175604777363,,
2032,0.9287911057472229,0.9287911057472229,0.3936673438513589,,0.842742383480072,0.842742383480072,0.39646175503730774,0.015416666865348816,0.015416666865348816,264.6956787109375,0.3404916226863861,0.3226703498467019,9.141606330871582,1.0142821338376962e-06,0.6103660176331437,0.14399514248562073,0.14399514248562073,,,0.7877458333969116,0.7877458333969116,0.23230352997779846,0.05809896066784859,0.05809896066784859,251.92774963378906,0.4271100163459778,0.2728018121635984,11.758834838867188,7.80300467795314e-07,0.4278499667219507,0.4551084745559237,0.4551084745559237,,,0.7905969619750977,0.7905969619750977,0.18537746369838715,0.08494792133569717,0.08494792133569717,252.40403747558594,0.4242697060108185,0.24797168094439526,15.930938720703125,4.8243646233459e-07,0.25069602478550446,0.8766840213272196,0.8766840213272196,,
2033,1.0390052795410156,1.0390052795410156,0.4247139314927215,,0.8389430046081543,0.8389430046081543,0.39236995577812195,0.01992187462747097,0.01992187462747097,263.96942138671875,0.349422812461853,0.3415272895449312,17.133466720581055,1.014443910207774e-06,0.6723853526516426,0.1439972260803981,0.1439972260803981,,,0.7884855270385742,0.7884855270385742,0.2388509213924408,0.062421876937150955,0.062421876937150955,251.4275665283203,0.43138957023620605,0.2898690330870143,27.964008331298828,7.804264896549284e-07,0.5195417306915895,0.4551190957487847,0.4551190957487847,,,0.7928312420845032,0.7928312420845032,0.19526150822639465,0.08601562678813934,0.08601562678813934,252.11355590820312,0.4252271056175232,0.2616184301699645,32.13237762451172,4.825662927032681e-07,0.24233974093396854,0.8767109410291238,0.8767109410291238,,
2034,0.8852798342704773,0.8852798342704773,0.3367154206311241,,0.8364331722259521,0.8364331722259521,0.39014190435409546,0.017005208879709244,0.017005208879709244,263.5890808105469,0.35050955414772034,0.2895308559161684,9.970137596130371,1.0146100066776853e-06,0.5181233360021571,0.1440041167810351,0.1440041167810351,,,0.7797050476074219,0.7797050476074219,0.22701920568943024,0.06127604469656944,0.06127604469656944,250.57229614257812,0.43426448106765747,0.24389821505941675,13.550874710083008,7.805926998116774e-07,0.3781248799016793,0.45516521192282855,0.45516521192282855,,,0.7779572010040283,0.7779572010040283,0.1805376261472702,0.08684895932674408,0.08684895932674408,249.94174194335938,0.43634286522865295,0.21590003807918248,18.04730987548828,4.826955546377576e-07,0.23128371590986513,0.8768270262906064,0.8768270262906064,,
2035,1.0744662284851074,1.0744662284851074,0.4071426428852728,,0.8299934267997742,0.8299934267997742,0.3797968029975891,0.02109375037252903,0.02109375037252903,261.6695556640625,0.36207228899002075,0.34753322421587984,16.41326141357422,1.0146731028726208e-06,0.6241078022479624,0.1440076117944272,0.1440076117944272,,,0.7809963822364807,0.7809963822364807,0.22551244497299194,0.06447916477918625,0.06447916477918625,250.24224853515625,0.4376785159111023,0.28991801154440827,26.49578857421875,7.806755775163765e-07,0.47128962047670864,0.45518286727723045,0.45518286727723045,,,0.7893440127372742,0.7893440127372742,0.18626518547534943,0.08731771260499954,0.08731771260499954,252.0289306640625,0.42638087272644043,0.26004541576228535,32.46708679199219,4.827990096600843e-07,0.277256533130645,0.8768680291714926,0.8768680291714926,,
2036,0.8763146996498108,0.8763146996498108,0.3552426249651383,,0.8396802544593811,0.8396802544593811,0.38907429575920105,0.013255208730697632,0.013255208730697632,263.9553527832031,0.3466183543205261,0.29689535877593604,11.573009490966797,1.0148876299354015e-06,0.5646928948204388,0.14401326543267143,0.14401326543267143,,,0.780834436416626,0.780834436416626,0.22436925768852234,0.0598437525331974,0.0598437525331974,251.14141845703125,0.43049463629722595,0.2414912431339481,17.876014709472656,7.808641271367378e-07,0.4227755288217111,0.45521739499463953,0.45521739499463953,,,0.7797795534133911,0.7797795534133911,0.17731206119060516,0.08624999970197678,0.08624999970197678,250.8992919921875,0.428147554397583,0.21934161178331493,23.08574676513672,4.829190061172994e-07,0.23750560888827094,0.8769546813899667,0.8769546813899667,,
2037,0.8965684175491333,0.8965684175491333,0.35538363883338864,,0.8348843455314636,0.8348843455314636,0.3831285834312439,0.016953125596046448,0.016953125596046448,263.0097961425781,0.3550572395324707,0.30470350990438766,7.0017571449279785,1.0149941545023466e-06,0.5750906035132997,0.14401697701063898,0.14401697701063898,,,0.7863335609436035,0.7863335609436035,0.2262371927499771,0.06145833432674408,0.06145833432674408,251.72085571289062,0.43093547224998474,0.25877507109052095,10.571822166442871,7.810199349478353e-07,0.388047631343087,0.45523815967703196,0.45523815967703196,,,0.7851577997207642,0.7851577997207642,0.18293556571006775,0.0859375,0.0859375,251.53524780273438,0.4272487163543701,0.23368807550513593,13.330970764160156,4.830425837099028e-07,0.24263462681373732,0.8770013071023134,0.8770013071023134,,
2038,1.0215452909469604,1.0215452909469604,0.36988271689947283,,0.8406027555465698,0.8406027555465698,0.3970557749271393,0.016953125596046448,0.016953125596046448,264.3609313964844,0.34531277418136597,0.3289883372489802,14.819881439208984,1.0151196647711913e-06,0.5936125919221829,0.1440179660266432,0.1440179660266432,,,0.7912706732749939,0.7912706732749939,0.23307345807552338,0.055651042610406876,0.055651042610406876,252.0140380859375,0.4245060980319977,0.2823660629110927,25.77774429321289,7.811501063770265e-07,0.4634181488368969,0.4552444378335135,0.4552444378335135,,,0.7950981259346008,0.7950981259346008,0.18911777436733246,0.0859375,0.0859375,252.86241149902344,0.4193699061870575,0.2583756513811371,30.103620529174805,4.831678097616532e-07,0.2236873681527941,0.8770174156287102,0.8770174156287102,,
2039,1.1112242937088013,1.1112242937088013,0.42282361701132654,,0.8428626656532288,0.8428626656532288,0.3894581198692322,0.019218750298023224,0.019218750298023224,265.2617492675781,0.34265002608299255,0.3412361830855236,12.451586723327637,1.0152645018024486e-06,0.5960152760600864,0.1440229982875815,0.1440229982875815,,,0.7902972102165222,0.7902972102165222,0.23384936153888702,0.060208335518836975,0.060208335518836975,252.1674041748047,0.42391425371170044,0.29142248336524956,17.455524444580078,7.813005709067511e-07,0.511012576226073,0.4552770488120601,0.4552770488120601,,,0.7829537987709045,0.7829537987709045,0.18668414652347565,0.08031250536441803,0.08031250536441803,250.9599609375,0.429250031709671,0.2585486527924488,20.655426025390625,4.832709237234667e-07,0.2814912091613681,0.8770952783461544,0.8770952783461544,,
2040,1.03035306930542,1.03035306930542,0.4776181786963302,1.0418297052383423,0.845275342464447,0.845275342464447,0.38724884390830994,0.016302084550261497,0.016302084550261497,265.389404296875,0.34212443232536316,0.33368715447152797,14.96636962890625,1.015454245134606e-06,0.6368360946780697,0.14402717739537593,0.14402717739537593,,,0.7935571074485779,0.7935571074485779,0.2317400723695755,0.06520833820104599,0.06520833820104599,253.56826782226562,0.42059269547462463,0.27530204950614756,22.34001922607422,7.815294225110847e-07,0.5521980622945176,0.4553002137256001,0.4553002137256001,,,0.7995493412017822,0.7995493412017822,0.18729986250400543,0.08882812410593033,0.08882812410593033,254.05104064941406,0.4143880307674408,0.25424623792598755,25.74737548828125,4.833833600059734e-07,0.33834770794241287,0.8771528688134727,0.8771528688134727,,
2041,0.9169114828109741,0.9169114828109741,0.39366704554765997,,0.829298198223114,0.829298198223114,0.3722057342529297,0.0182291679084301,0.0182291679084301,261.48419189453125,0.35917049646377563,0.29588723183910687,15.658228874206543,1.0155926020161132e-06,0.5986930984898563,0.14403239450210864,0.14403239450210864,,,0.7797207832336426,0.7797207832336426,0.21861539781093597,0.0664583370089531,0.0664583370089531,250.66563415527344,0.4331210255622864,0.25202217601072313,23.847631454467773,7.817066034476738e-07,0.48950303490546565,0.45533388548506326,0.45533388548506326,,,0.7830621600151062,0.7830621600151062,0.17671991884708405,0.08934895694255829,0.08934895694255829,251.28672790527344,0.4287024140357971,0.22811185087731722,27.791797637939453,4.835046070184035e-07,0.22767337246005614,0.8772353143520705,0.8772353143520705,,
2042,0.9411123991012573,0.9411123991012573,0.3773742105707444,,0.8408223390579224,0.8408223390579224,0.3910021185874939,0.013333333656191826,0.013333333656191826,264.4625549316406,0.3426938056945801,0.31794056095256673,8.456916809082031,1.0157873475691304e-06,0.5602357126440097,0.14403969274601186,0.14403969274601186,,,0.7863432168960571,0.7863432168960571,0.22840271890163422,0.05895833298563957,0.05895833298563957,251.65390014648438,0.42920202016830444,0.26782921392960823,13.744857788085938,7.819154461685685e-07,0.4761903765957637,0.4553777982283456,0.4553777982283456,,,0.788957417011261,0.788957417011261,0.1829475462436676,0.08549479395151138,0.08549479395151138,251.6188507080078,0.42817556858062744,0.24353484785523707,16.59943389892578,4.836358016291342e-07,0.23179408392815692,0.877353870065465,0.877353870065465,,
2043,0.9937765002250671,0.9937765002250671,0.3984251917419618,,0.8440789580345154,0.8440789580345154,0.39536789059638977,0.014817709103226662,0.014817709103226662,265.37689208984375,0.3406602740287781,0.3199167132275639,10.156484603881836,1.0159399153053528e-06,0.589677811742786,0.14404154550845785,0.14404154550845785,,,0.7896647453308105,0.7896647453308105,0.235884428024292,0.05888020992279053,0.05888020992279053,252.37600708007812,0.4240589141845703,0.2722177304324183,15.13228988647461,7.820853511475434e-07,0.45152486682868404,0.45539240405253906,0.45539240405253906,,,0.7865700721740723,0.7865700721740723,0.1920883059501648,0.08250000327825546,0.08250000327825546,251.2751007080078,0.42880120873451233,0.24719573447709628,19.12533187866211,4.837576170757529e-07,0.283141402944909,0.8773908034181541,0.8773908034181541,,
2044,1.0475643873214722,1.0475643873214722,0.41001916489804885,,0.8335748910903931,0.8335748910903931,0.37285012006759644,0.02067708410322666,0.02067708410322666,262.6029968261719,0.3596997559070587,0.33263769952792316,19.666664123535156,1.0160028978134505e-06,0.6082726457909177,0.14404402207027148,0.14404402207027148,,,0.7798876166343689,0.7798876166343689,0.22147145867347717,0.06731770932674408,0.06731770932674408,250.42274475097656,0.43760448694229126,0.2753666403335058,35.20745086669922,7.822458201189875e-07,0.47889927310268776,0.4554061490417622,0.4554061490417622,,,0.7909217476844788,0.7909217476844788,0.17894014716148376,0.08822917193174362,0.08822917193174362,252.6295623779297,0.4225419759750366,0.24590292512336343,38.510406494140625,4.838554445996124e-07,0.2901841360887947,0.877426406808936,0.877426406808936,,
2045,0.9046480059623718,0.9046480059623718,0.387874306334304,,0.8353099226951599,0.8353099226951599,0.3930244445800781,0.013880209065973759,0.013880209065973759,262.8102111816406,0.35097700357437134,0.2963258966081514,7.726938247680664,1.0161518275708659e-06,0.5483825170541605,0.1440518903101817,0.1440518903101817,,,0.780531644821167,0.780531644821167,0.23036690056324005,0.05885416641831398,0.05885416641831398,250.5151824951172,0.43385642766952515,0.2530915454860903,11.5689115524292,7.824377803444804e-07,0.43376769703076495,0.4554573423548259,0.4554573423548259,,,0.7848435044288635,0.7848435044288635,0.18706014752388,0.08776041865348816,0.08776041865348816,251.17544555664062,0.43135392665863037,0.22589633488526265,15.00062370300293,4.839829443881172e-07,0.27654947738514013,0.8775451065607666,0.8775451065607666,,
2046,1.0100834369659424,1.0100834369659424,0.40961661859064935,,0.8424559235572815,0.8424559235572815,0.3924156725406647,0.009817708283662796,0.009817708283662796,264.3580322265625,0.342140257358551,0.3421548990307747,10.989381790161133,1.0162735861740657e-06,0.5906538169893303,0.14405353968876974,0.14405353968876974,,,0.7930359840393066,0.7930359840393066,0.2287941575050354,0.05601562559604645,0.05601562559604645,252.8573455810547,0.42132723331451416,0.2818703409645355,17.88656234741211,7.825921102266875e-07,0.4788801469468545,0.45546750530826424,0.45546750530826424,,,0.8021479845046997,0.8021479845046997,0.18508821725845337,0.08619792014360428,0.08619792014360428,254.45960998535156,0.41264608502388,0.25177259222604575,25.160911560058594,4.84108397813543e-07,0.2904443423747186,0.8775733382233604,0.8775733382233604,,
2047,0.878812313079834,0.878812313079834,0.33807550835314953,,0.8442274332046509,0.8442274332046509,0.39065226912498474,0.012005208991467953,0.012005208991467953,265.16815185546875,0.3408765494823456,0.3031190490209741,9.979034423828125,1.0163828392251162e-06,0.5860496370178144,0.14405521827625348,0.14405521827625348,,,0.788446843624115,0.788446843624115,0.22781097888946533,0.05869791656732559,0.05869791656732559,252.4692840576172,0.42243731021881104,0.25217504875552244,16.617412567138672,7.827601962162589e-07,0.4287123574225329,0.4554796090944312,0.4554796090944312,,,0.7882940769195557,0.7882940769195557,0.18111269176006317,0.08427083492279053,0.08427083492279053,252.17872619628906,0.42104077339172363,0.22507397957757128,20.13530731201172,4.842320890929841e-07,0.18103011473088784,0.8776103844399539,0.8776103844399539,,
2048,1.048129677772522,1.048129677772522,0.4215116339404239,,0.8308044672012329,0.8308044672012329,0.38492444157600403,0.016562500968575478,0.016562500968575478,261.50189208984375,0.3614981174468994,0.33775622086073104,15.079975128173828,1.0164957302549738e-06,0.6187049334718531,0.14405847706546232,0.14405847706546232,,,0.7814011573791504,0.7814011573791504,0.229286327958107,0.06421875208616257,0.06421875208616257,250.51280212402344,0.4389326274394989,0.28616767499738,23.99367904663086,7.828725188119279e-07,0.5210401947083919,0.45550197045995905,0.45550197045995905,,,0.7842592000961304,0.7842592000961304,0.18911898136138916,0.0879427120089531,0.0879427120089531,250.71128845214844,0.4337112009525299,0.25692537511887487,25.136587142944336,4.843328724746243e-07,0.2653636167630104,0.8776621505759967,0.8776621505759967,,
2049,1.1166467666625977,1.1166467666625977,0.39081109286270027,,0.831596314907074,0.831596314907074,0.38621658086776733,0.015703124925494194,0.015703124925494194,261.2171325683594,0.35993772745132446,0.3579210956127708,12.90145492553711,1.0165958883590065e-06,0.5833342325743767,0.14406360056695255,0.14406360056695255,,,0.7842411994934082,0.7842411994934082,0.22291356325149536,0.06395833194255829,0.06395833194255829,250.89053344726562,0.4354453682899475,0.2950624237151867,18.921672821044922,7.83006839810696e-07,0.412929477615606,0.4555340155871793,0.4555340155871793,,,0.7820862531661987,0.7820862531661987,0.18110550940036774,0.09080729633569717,0.09080729633569717,250.7744140625,0.43340158462524414,0.2686581100805764,20.89755630493164,4.84431836866861e-07,0.26362217834350377,0.8777321265888668,0.8777321265888668,,
2050,1.0639277696609497,1.0639277696609497,0.42322321881412434,1.0367834568023682,0.8447955250740051,0.8447955250740051,0.4091314375400543,0.013697916641831398,0.013697916641831398,265.3682556152344,0.33729854226112366,0.3536835635755997,20.01728630065918,1.0167211712541757e-06,0.6383281508648128,0.14406734992717,0.14406734992717,0.006721440404678722,0.016029039555036016,0.7950513362884521,0.7950513362884521,0.23745097219944,0.055911459028720856,0.055911459028720856,253.1973419189453,0.4201335906982422,0.29144730352946946,28.313312530517578,7.831832817828399e-07,0.45105991315697275,0.4555580403896111,0.4555580403896111,-0.0025176266912235973,0.013105204915605101,0.7963586449623108,0.7963586449623108,0.1929655820131302,0.08807291835546494,0.08807291835546494,253.15533447265625,0.4230482578277588,0.2587302974609477,33.81218719482422,4.84540862544236e-07,0.2978270898887936,0.8777896256631804,0.8777896256631804,0.0008261845577787327,0.01734852577737776
2051,1.052311897277832,1.052311897277832,0.47028258343688917,,0.8416951298713684,0.8416951298713684,0.4010240435600281,0.013489583507180214,0.013489583507180214,264.50189208984375,0.34300920367240906,0.34207870599331835,19.05254364013672,1.016821897792397e-06,0.7204877853224675,0.14407552964437909,0.14407552964437909,,,0.784336507320404,0.784336507320404,0.23698736727237701,0.05523437634110451,0.05523437634110451,251.04156494140625,0.4307812452316284,0.29386969315694766,32.3579216003418,7.833007771296252e-07,0.5456782865488332,0.4556061099083213,0.4556061099083213,,,0.7828059792518616,0.7828059792518616,0.19011062383651733,0.08341146260499954,0.08341146260499954,250.35708618164062,0.43440601229667664,0.26563341780136135,36.43489074707031,4.846522188017843e-07,0.2733613021981994,0.877913274783807,0.877913274783807,,
2052,1.1236683130264282,1.1236683130264282,0.32478622120166584,,0.8435673117637634,0.8435673117637634,0.3958510160446167,0.014296875335276127,0.014296875335276127,264.6328430175781,0.34060803055763245,0.3570765481582475,17.16118049621582,1.016879537019122e-06,0.5299579742286061,0.14408437563891233,0.14408437563891233,,,0.7909882664680481,0.7909882664680481,0.23106926679611206,0.05934895947575569,0.05934895947575569,252.2078094482422,0.42329370975494385,0.29690123774816696,24.667497634887695,7.834287885088997e-07,0.4250211144983257,0.45567369678031744,0.45567369678031744,,,0.7930134534835815,0.7930134534835815,0.18610189855098724,0.08557292073965073,0.08557292073965073,252.84686279296875,0.42005687952041626,0.2651300648709813,26.892738342285156,4.847635182159138e-07,0.17727441335181046,0.8781073904839619,0.8781073904839619,,
2053,1.0872248411178589,1.0872248411178589,0.4361188065684239,,0.8338609933853149,0.8338609933853149,0.39254501461982727,0.01783854141831398,0.01783854141831398,262.89141845703125,0.3550926446914673,0.34742385975894846,25.520526885986328,1.0170313089474803e-06,0.6460725200160231,0.14409126106181622,0.14409126106181622,,,0.7781898379325867,0.7781898379325867,0.2294999212026596,0.06554687768220901,0.06554687768220901,249.80340576171875,0.4403897523880005,0.29461875597970727,39.7740364074707,7.835824362700805e-07,0.4912342356347611,0.45571195745009707,0.45571195745009707,,,0.779000997543335,0.779000997543335,0.18558619916439056,0.08934895694255829,0.08934895694255829,249.9805908203125,0.4373892843723297,0.26621241869892465,44.56877136230469,4.848709522775607e-07,0.285961009763414,0.878193792722721,0.878193792722721,,
2054,0.8445339798927307,0.8445339798927307,0.3444608180263487,,0.8373011946678162,0.8373011946678162,0.3721335232257843,0.022031251341104507,0.022031251341104507,263.5335388183594,0.3523017466068268,0.27865662610133973,14.75256633758545,1.017191948449181e-06,0.5390867631495824,0.14410423481485637,0.14410423481485637,,,0.7832984328269958,0.7832984328269958,0.21517397463321686,0.06468749791383743,0.06468749791383743,251.26060485839844,0.43122509121894836,0.23947212764135614,27.81386947631836,7.838008855287626e-07,0.48084207351986924,0.4557970975040403,0.4557970975040403,,,0.7812095284461975,0.7812095284461975,0.17066840827465057,0.08736979216337204,0.08736979216337204,250.84820556640625,0.42809537053108215,0.216167609182871,35.213619232177734,4.849936203754623e-07,0.21905046546736473,0.8784234169820573,0.8784234169820573,,
2055,1.0482667684555054,1.0482667684555054,0.42056634212079236,,0.838761031627655,0.838761031627655,0.3965621888637543,0.01411458384245634,0.01411458384245634,264.0805969238281,0.3478747010231018,0.3397261826947698,16.815650939941406,1.0172996098845033e-06,0.6572384435793422,0.14411047727849616,0.14411047727849616,,,0.7932246327400208,0.7932246327400208,0.23779480159282684,0.06036458536982536,0.06036458536982536,252.65040588378906,0.42330315709114075,0.28853937308946315,27.198516845703125,7.838968372197996e-07,0.4968379358607965,0.4558353946711562,0.4558353946711562,,,0.7873401045799255,0.7873401045799255,0.19314292073249817,0.0832291692495346,0.0832291692495346,251.3643798828125,0.42897674441337585,0.26535235620841446,34.16338348388672,4.851012249673659e-07,0.2626431223578093,0.8785196115867073,0.8785196115867073,,
2056,1.0333607196807861,1.0333607196807861,0.4126656507776628,,0.8476029634475708,0.8476029634475708,0.398640513420105,0.018255209550261497,0.018255209550261497,266.8684387207031,0.33088418841362,0.3328787373893907,14.08135986328125,1.0174310318689095e-06,0.6117398923917158,0.14411728105181323,0.14411728105181323,,,0.7824574112892151,0.7824574112892151,0.23280395567417145,0.05869791656732559,0.05869791656732559,251.14358520507812,0.42564627528190613,0.28087432237448656,23.167964935302734,7.84044118518068e-07,0.48142744505823887,0.45587735655649225,0.45587735655649225,,,0.7786691784858704,0.7786691784858704,0.18702246248722076,0.0827343761920929,0.0827343761920929,250.28329467773438,0.43032586574554443,0.25798839841891985,25.858549118041992,4.852063852922583e-07,0.28070095065241746,0.8786187964595151,0.8786187964595151,,
2057,0.9463979005813599,0.9463979005813599,0.35533190902669237,,0.8401902318000793,0.8401902318000793,0.3899126946926117,0.012604166753590107,0.012604166753590107,264.24273681640625,0.3441290557384491,0.3146605032504207,11.811001777648926,1.0176040632359218e-06,0.5790382845462902,0.14412328284043002,0.14412328284043002,,,0.7837023138999939,0.7837023138999939,0.22947530448436737,0.05992187559604645,0.05992187559604645,250.64852905273438,0.4308721423149109,0.2659169906109234,16.922027587890625,7.841953788556566e-07,0.38471389731265676,0.45591776046153687,0.45591776046153687,,,0.7777819037437439,0.7777819037437439,0.18336032330989838,0.08539062738418579,0.08539062738418579,249.5428009033203,0.43669235706329346,0.236505504813018,17.321495056152344,4.853324071518728e-07,0.238698789802732,0.8787123814901965,0.8787123814901965,,
